time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
40.825,-10.34589259,-1.67939462,7.67115078,-19.95650085,11.4931324,-10.13660791,19.72328564,-7.1217095,-3.09275864,-2.16667772,-7.61956757,-6.91812315
40.83,-10.15833194,-2.07682764,7.33182596,-21.06889106,10.80794201,-9.67994422,19.86148418,-6.63137955,-3.05082769,-3.11634517,-7.8244354,-6.58777413
40.835,-9.92657752,-2.47783837,6.9818351,-22.23350628,10.0383151,-9.19424206,20.00361923,-6.13713875,-2.99020469,-4.07089232,-7.97528754,-6.26048397
40.84,-9.64324125,-2.87671378,6.59718294,-23.46436285,9.19695471,-8.66935466,20.14329698,-5.64782419,-2.91940203,-5.0164187,-8.06181597,-5.94296727
40.845,-9.31038314,-3.27347597,6.19312988,-24.75525349,8.27355821,-8.11837997,20.27951568,-5.16374737,-2.83778978,-5.94804315,-8.08425061,-5.64223755
40.85,-8.93256524,-3.66725001,5.77746377,-26.10110198,7.27402079,-7.5407414,20.40530488,-4.68933507,-2.74161105,-6.86375662,-8.0411523,-5.3665948
40.855,-8.5031288,-4.06329952,5.33759117,-27.50234894,6.21288191,-6.93191828,20.52789539,-4.22081669,-2.63371386,-7.76129497,-7.93013117,-5.10962898
40.86,-8.01950176,-4.45763899,4.8768699,-28.95750112,5.09344502,-6.28703376,20.64709374,-3.76513054,-2.51615128,-8.63753785,-7.7507344,-4.87920734
40.865,-7.50608542,-4.8633986,4.44548361,-30.4599097,3.89660715,-5.65333165,20.72431315,-3.30970778,-2.36577589,-9.46813862,-7.51190045,-4.68408194
40.87,-6.92803007,-5.27009394,3.96546854,-32.00960635,2.67810658,-4.98076025,20.8159391,-2.86859119,-2.2251373,-10.28354229,-7.20812775,-4.51120827
40.875,-6.32868192,-5.68582304,3.53552976,-33.59628576,1.39270712,-4.31945906,20.85108489,-2.43292224,-2.04898738,-11.03855162,-6.84699897,-4.38128283
40.88,-5.6777563,-6.10787217,3.08550071,-35.21898253,0.10140876,-3.6519026,20.88459515,-2.00770162,-1.87887919,-11.76781091,-6.43576012,-4.27877524
40.885,-4.9796261,-6.54068796,2.62985147,-36.87037465,-1.19647925,-2.98757167,20.90956304,-1.59431658,-1.70980221,-12.46694185,-5.97819533,-4.21073241
40.89,-4.26153783,-6.98160919,2.22320762,-38.5414548,-2.50548263,-2.35074076,20.88391103,-1.18664963,-1.51617271,-13.10381066,-5.47835452,-4.17841753
40.895,-3.48755273,-7.42772195,1.80899598,-40.22888576,-3.77963896,-1.72366574,20.8682115,-0.79836971,-1.33276665,-13.72044272,-4.94931155,-4.18196282
40.9,-2.71927686,-7.88985041,1.44089997,-41.91600893,-5.03444912,-1.16069703,20.78238214,-0.40804706,-1.1436282,-14.27015309,-4.39137849,-4.21386201
40.905,-1.91412923,-8.35474343,1.09435081,-43.60179858,-6.23196049,-0.63128189,20.68522958,-0.03209987,-0.95354142,-14.78157449,-3.81466296,-4.27639402
40.91,-1.09234665,-8.8171354,0.78224106,-45.2765486,-7.36491347,-0.15326575,20.55553553,0.32609697,-0.7652862,-15.24866948,-3.22597799,-4.36989392
40.915,-0.24831595,-9.28126475,0.50144431,-46.93135141,-8.41205354,0.26553977,20.40468695,0.67098014,-0.58035842,-15.6756404,-2.63583567,-4.48923492
40.92,0.59444147,-9.73308949,0.25882025,-48.5564804,-9.37201264,0.61754129,20.20905669,0.99653299,-0.39909761,-16.05051744,-2.04345655,-4.63049726
40.925,1.45501537,-10.17618788,0.04645047,-50.1460968,-10.2224514,0.90639717,19.99650076,1.30135793,-0.22974922,-16.39222308,-1.46364903,-4.79689376
40.93,2.32191949,-10.60268582,-0.12887648,-51.69110843,-10.96049866,1.125796,19.75489324,1.58462759,-0.06537876,-16.68947417,-0.89730204,-4.9819125
40.935,3.18757908,-11.00322092,-0.26939757,-53.18411446,-11.57993304,1.27570981,19.48136603,1.84116148,0.09118462,-16.94387864,-0.34843888,-5.18276392
40.94,4.05622656,-11.3820895,-0.37625384,-54.61972782,-12.0713152,1.35143698,19.18356814,2.07374151,0.24115443,-17.16104593,0.16969993,-5.39314166
40.945,4.92315961,-11.7284088,-0.45550174,-55.98968057,-12.43839699,1.36256748,18.863034,2.276159,0.37563202,-17.34360841,0.66228436,-5.61806503
40.95,5.78566072,-12.03935227,-0.50715841,-57.28640741,-12.67907579,1.30708738,18.51845367,2.44830131,0.50143468,-17.48786109,1.12375723,-5.84982356
40.955,6.63872372,-12.31120643,-0.5361803,-58.50431489,-12.79573491,1.18780659,18.15022788,2.58899354,0.61813515,-17.59657849,1.55377708,-6.08531699
40.96,7.48540358,-12.54836702,-0.54742814,-59.63804511,-12.79153458,1.00620652,17.76393608,2.70162158,0.72213201,-17.67232297,1.94560296,-6.32198261
40.965,8.31970677,-12.74065428,-0.54441778,-60.68201543,-12.67166179,0.76968388,17.35951335,2.78067179,0.81621561,-17.71802306,2.30489829,-6.55906738
40.97,9.1330382,-12.88982363,-0.53669009,-61.62674582,-12.44047369,0.47819406,16.93118727,2.82808501,0.90915418,-17.72558879,2.63388783,-6.78771684
40.975,9.93928393,-13.0015507,-0.5212857,-62.47786741,-12.11225158,0.14159656,16.50105213,2.84732303,0.97911411,-17.72090767,2.91920161,-7.01598335
40.98,10.73133317,-13.06940285,-0.49979237,-63.22231099,-11.69297707,-0.23500869,16.0576589,2.83526489,1.04025673,-17.6787027,3.17170755,-7.24047707
40.985,11.43277519,-13.08925126,-0.52985368,-63.84277508,-11.17069248,-0.6323429,15.55430699,2.78738518,1.12678691,-17.61154219,3.42473859,-7.40967792
40.99,12.22877456,-13.08633003,-0.49910938,-64.37621985,-10.61814456,-1.1008885,15.12417294,2.72830117,1.16374567,-17.51232755,3.59438404,-7.64881424
40.995,12.93111373,-13.04394673,-0.525736,-64.78974795,-9.97477456,-1.56179685,14.64545691,2.64092577,1.22443581,-17.41219348,3.76783559,-7.82250249
41,13.59538236,-12.97926433,-0.57433523,-65.07511127,-9.28376662,-2.03635616,14.14109234,2.53432749,1.26551225,-17.25978632,3.92348136,-7.97607007
41.005,14.25666782,-12.8828397,-0.62462037,-65.25533066,-8.56300523,-2.53491212,13.65637992,2.40889601,1.308888,-17.10600606,4.04561257,-8.13910187
41.01,14.89945633,-12.75770084,-0.68379167,-65.31578979,-7.83128974,-3.03754112,13.17274632,2.26591461,1.34864505,-16.92223467,4.14461846,-8.29857215
41.015,15.51860422,-12.61096934,-0.76084228,-65.26514548,-7.09766856,-3.54197377,12.693233,2.10704198,1.38515281,-16.72831646,4.22277905,-8.45596253
41.02,16.11679242,-12.3904699,-0.85065121,-65.09187829,-6.4054004,-4.06893885,12.22755405,1.89377989,1.45981048,-16.52638317,4.27502099,-8.65692154
41.025,16.66125485,-12.1929981,-0.99037739,-64.79776524,-5.71546873,-4.58270794,11.74214518,1.6942174,1.51582239,-16.29386853,4.32507175,-8.82006979
41.03,17.16326256,-11.97958836,-1.1494043,-64.39217717,-5.05360346,-5.09014656,11.24760818,1.48381148,1.57736535,-16.04798849,4.36793145,-8.97481032
41.035,17.62784132,-11.75762276,-1.33098224,-63.87639767,-4.42721386,-5.57993042,10.7503727,1.26631417,1.65655905,-15.79232663,4.40386448,-9.11948386
41.04,18.05239906,-11.52320435,-1.52612416,-63.25275585,-3.85653786,-6.07173285,10.24532825,1.04238422,1.74699283,-15.51589543,4.43503602,-9.26319076
41.045,18.44407427,-11.29227795,-1.74566188,-62.5258656,-3.33806169,-6.5450226,9.74161117,0.81763777,1.84019775,-15.22688998,4.46227576,-9.40378168
41.05,18.79634511,-11.0532732,-1.97900624,-61.7007128,-2.87423449,-7.02276165,9.23439723,0.58719719,1.94480624,-14.92850658,4.48560145,-9.54579031
41.055,19.10961882,-10.82476783,-2.224441,-60.78023895,-2.48538448,-7.49614182,8.71836116,0.36517121,2.06173853,-14.61813242,4.50856776,-9.68778162
41.06,19.39905842,-10.60533234,-2.48156635,-59.77225547,-2.14195969,-7.95623224,8.2117191,0.14725126,2.17021013,-14.30104643,4.52863221,-9.8292309
41.065,19.65283341,-10.38894973,-2.74369677,-58.67878746,-1.86733316,-8.42142477,7.70049979,-0.06616644,2.29368869,-13.97401007,4.54933301,-9.97278012
41.07,19.86706884,-10.16962263,-3.00030064,-57.50362691,-1.6778883,-8.89345588,7.17757965,-0.27782252,2.45086338,-13.63365045,4.57422898,-10.1194968
41.075,20.0543282,-9.96887381,-3.26380541,-56.25403981,-1.53433862,-9.36661046,6.65877501,-0.47726034,2.59449463,-13.29240453,4.59927028,-10.26833627
41.08,20.22170012,-9.78482314,-3.53329948,-54.93425954,-1.43165684,-9.83685818,6.1507034,-0.66618608,2.7249798,-12.95076261,4.6235143,-10.41809055
41.085,20.35886226,-9.6056274,-3.78481814,-53.54873781,-1.3894396,-10.32112742,5.63629559,-0.84536178,2.88172821,-12.60268423,4.65221269,-10.56843401
41.09,20.47935861,-9.44266979,-4.02497686,-52.10356569,-1.37776812,-10.80317024,5.13021082,-1.00937678,3.02877974,-12.25473966,4.68322513,-10.71752916
41.095,20.57511888,-9.29096134,-4.25669143,-50.59899444,-1.41508857,-11.29355315,4.62567162,-1.16358083,3.18601507,-11.90732047,4.71935079,-10.86827306
41.1,20.65868168,-9.15614848,-4.46445275,-49.0432855,-1.47031111,-11.77941694,4.13047596,-1.29831859,3.33690713,-11.56223419,4.76020891,-11.01456161
41.105,20.72851092,-9.03382267,-4.65967816,-47.43605231,-1.54060706,-12.26850648,3.64747398,-1.42219382,3.48138592,-11.22425612,4.80242419,-11.15888086
41.11,20.78484422,-8.92669022,-4.83651389,-45.78083514,-1.62932656,-12.75493291,3.17519868,-1.53059746,3.62483034,-10.89286649,4.85056786,-11.29928812
41.115,20.83148728,-8.83440895,-4.99149691,-44.08076497,-1.72044644,-13.23484501,2.71673959,-1.62326274,3.76103386,-10.57045322,4.90394167,-11.434297
41.12,20.87162468,-8.75664097,-5.12177183,-42.33795172,-1.80677684,-13.70368551,2.27578016,-1.69995002,3.88810694,-10.25972424,4.9616789,-11.56151703
41.125,20.90242164,-8.69434142,-5.22984615,-40.55344233,-1.89145412,-14.16016408,1.85081285,-1.76063552,4.00804361,-9.96170711,5.02746179,-11.68182421
41.13,20.92809249,-8.64715536,-5.31334499,-38.7292369,-1.96167478,-14.59759888,1.44665886,-1.8052613,4.1185324,-9.67900982,5.09858538,-11.79212302
41.135,20.94818285,-8.61701929,-5.3715109,-36.86763401,-2.01757352,-15.01242102,1.06314062,-1.83195441,4.21714824,-9.41320912,5.17816869,-11.8927863
41.14,20.96297525,-8.60228734,-5.40393799,-34.96935373,-2.05697636,-15.4018326,0.70196989,-1.84247038,4.30781495,-9.16526271,5.2649158,-11.98162966
41.145,20.97192759,-8.60706911,-5.4105966,-33.03686267,-2.08093385,-15.75974336,0.36254811,-1.83329164,4.38174359,-8.93717354,5.36366816,-12.06033376
41.15,20.97718558,-8.62877658,-5.38886799,-31.07133219,-2.08250599,-16.08317089,0.0483791,-1.80642594,4.45188465,-8.72835921,5.46842964,-12.12321696
41.155,21.01718081,-8.68362066,-5.29421983,-29.0959043,-1.98103639,-16.30089052,-0.22051042,-1.73485143,4.45839296,-8.54362437,5.58399549,-12.17559437
41.16,20.96928235,-8.73638276,-5.26415729,-27.05309798,-2.04646047,-16.61636286,-0.50912944,-1.69066689,4.56482951,-8.37876567,5.71342625,-12.21096524
41.165,20.99002853,-8.83211127,-5.11489388,-25.02580811,-1.94481974,-16.75644202,-0.7381788,-1.58072908,4.5584506,-8.23709444,5.84929053,-12.2468458
41.17,20.9365708,-8.94177578,-5.02224022,-22.94921902,-1.97228318,-16.98829132,-0.97816531,-1.48342824,4.64248167,-8.11555245,6.00185646,-12.24305997
41.175,20.93408873,-9.0827396,-4.82304298,-20.88855759,-1.89436161,-17.04861299,-1.17167666,-1.33476539,4.63129226,-8.01946895,6.16195901,-12.26687776
41.18,20.89919709,-9.25901568,-4.63123183,-18.81764456,-1.8726344,-17.13031233,-1.35837397,-1.16764088,4.65784423,-7.94471033,6.3371767,-12.25947935
41.185,20.83004348,-9.46236715,-4.45131767,-16.74145028,-1.89501393,-17.26336599,-1.54101942,-0.99017974,4.71563992,-7.89129716,6.52786101,-12.20558939
41.19,20.77723182,-9.69368047,-4.20612616,-14.69634303,-1.90450669,-17.28805569,-1.70265368,-0.77864795,4.73041675,-7.85961112,6.73052544,-12.17422854
41.195,20.72602514,-9.94557139,-3.93074347,-12.69030393,-1.92404779,-17.24010172,-1.84985596,-0.55168109,4.728357,-7.84807216,6.94369085,-12.16407809
41.2,20.66187237,-10.24940236,-3.65379515,-10.73634605,-1.96964185,-17.20124759,-1.99396179,-0.28723272,4.75099776,-7.85718745,7.17008912,-12.12263424
41.205,20.59385045,-10.58453192,-3.36486293,-8.85071569,-2.03660129,-17.15407579,-2.1329608,-0.00169525,4.77607591,-7.88770208,7.41083214,-12.06650648
41.21,20.52656105,-10.95398111,-3.07301631,-7.0481928,-2.10625597,-17.1610919,-2.26537762,0.30264841,4.82348357,-7.93136566,7.66246805,-11.9493774
41.215,20.46385561,-11.30386833,-2.75984759,-5.338285,-2.22179297,-17.04155737,-2.39977146,0.59089236,4.82576582,-8.00181793,7.93330874,-11.91051967
41.22,20.409486,-11.70626641,-2.45540235,-3.74113599,-2.30565824,-17.01964421,-2.52825207,0.91074151,4.87733182,-8.07981524,8.20041521,-11.77810606
41.225,20.3595264,-12.08417012,-2.14780086,-2.25432847,-2.42906146,-16.94235327,-2.65942032,1.20547243,4.90503962,-8.18083343,8.48508355,-11.68028733
41.23,20.31028088,-12.43473692,-1.8492616,-0.88937495,-2.57230333,-16.8142716,-2.80086928,1.47331953,4.91683913,-8.30396272,8.77159845,-11.62876622
41.235,20.27986701,-12.79292849,-1.54936018,0.34851252,-2.71241503,-16.84217705,-2.92819282,1.73361551,4.94974499,-8.43659093,9.08040461,-11.42787887
41.24,20.23714985,-13.10578976,-1.28405811,1.4495759,-2.8589573,-16.70819569,-3.0853223,1.95576955,4.97996314,-8.5901754,9.35306922,-11.39195928
41.245,20.19931537,-13.40145174,-1.0309417,2.4172199,-2.99440953,-16.63957966,-3.24657859,2.15615053,5.02760689,-8.75643702,9.62132052,-11.305005
41.25,20.16322041,-13.66235994,-0.80459949,3.25224402,-3.14559464,-16.68058856,-3.41155723,2.3126919,5.0972577,-8.93009361,9.89963498,-11.12036219
41.255,20.13395815,-13.85427445,-0.58557173,3.94546759,-3.32636359,-16.67567176,-3.58562969,2.41395981,5.13633394,-9.13224822,10.17321281,-10.99683616
41.26,20.10484201,-13.99239698,-0.38873998,4.50078484,-3.51407961,-16.70288004,-3.7691188,2.46368686,5.18032577,-9.34990151,10.43220013,-10.86135831
41.265,20.07566409,-14.0667448,-0.21525675,4.91834311,-3.71753178,-16.75883181,-3.96198644,2.45611734,5.21960135,-9.58913127,10.6771687,-10.7185479
41.27,20.07023919,-14.08486709,-0.05468761,5.19466977,-3.89200725,-16.76709388,-4.15497368,2.40946891,5.22485632,-9.83930893,10.87683997,-10.65769733
41.275,20.04370464,-14.02761119,0.0726402,5.33626776,-4.12779297,-16.88943881,-4.36350987,2.28031416,5.2868904,-10.11782006,11.07214753,-10.48128515
41.28,20.04207695,-13.91454354,0.19320995,5.34237619,-4.33935062,-16.97324109,-4.57075758,2.11851688,5.30803989,-10.41595647,11.2175697,-10.36452134
41.285,20.05523227,-13.74398407,0.29159964,5.21734982,-4.55323841,-17.05772768,-4.77332325,1.90956092,5.33269171,-10.73869641,11.32449854,-10.26403982
41.29,20.09647082,-13.53190086,0.38848255,4.95459729,-4.75239502,-17.11928514,-4.97478225,1.67599107,5.32945176,-11.07672914,11.38613817,-10.20134665
41.295,20.13801254,-13.25016639,0.45204608,4.58673104,-4.96900274,-17.20304244,-5.16504389,1.38088342,5.33393152,-11.46206883,11.40050022,-10.12070389
41.3,20.18988094,-12.92710321,0.49156557,4.10294597,-5.20270002,-17.29407624,-5.35247534,1.05441542,5.33272865,-11.87762105,11.37407898,-10.02832068
41.305,20.25725433,-12.56293441,0.51834524,3.51220732,-5.43713838,-17.37548982,-5.52943094,0.69986207,5.31991165,-12.33154138,11.29675385,-9.94151635
41.31,20.29066068,-12.16170923,0.49350232,2.84440218,-5.76090281,-17.50267698,-5.71668974,0.30806355,5.30856391,-12.84290725,11.24000491,-9.78646799
41.315,20.41632406,-11.74255758,0.52059831,2.05019381,-5.92985032,-17.53506052,-5.85553044,-0.06947545,5.25185727,-13.36480183,11.00063655,-9.74395824
41.32,20.53988521,-11.28272476,0.50133834,1.18978034,-6.14931612,-17.55830274,-5.97194602,-0.48316024,5.1984997,-13.94941672,10.74185077,-9.69724683
41.325,20.64345468,-10.8059999,0.44753314,0.27443608,-6.42281166,-17.59796256,-6.08274223,-0.91098449,5.12287375,-14.59864522,10.49550189,-9.62918669
41.33,20.77745216,-10.33189021,0.4159963,-0.70791677,-6.62567326,-17.60732827,-6.16027022,-1.3216948,5.03662605,-15.28689384,10.1174631,-9.5750173
41.335,20.92627986,-9.85686876,0.37261532,-1.73839565,-6.80160368,-17.59265189,-6.2012988,-1.72548105,4.92742412,-16.03396712,9.6632238,-9.54238574
41.34,21.07917923,-9.38203944,0.33228301,-2.79985949,-6.95959832,-17.56307201,-6.20911677,-2.1224836,4.80582314,-16.84021972,9.14170412,-9.52164824
41.345,21.23294575,-8.91959941,0.29387481,-3.88176244,-7.08545927,-17.52260781,-6.1792255,-2.50194442,4.66437518,-17.71076549,8.54046572,-9.51155989
41.35,21.38579772,-8.46794126,0.26655443,-4.97343191,-7.1806449,-17.47155771,-6.10938838,-2.86539967,4.50582507,-18.6447848,7.86397131,-9.52096345
41.355,21.53580884,-8.02917115,0.25634763,-6.06268395,-7.23737719,-17.41333053,-5.994213,-3.21024628,4.3292691,-19.64534178,7.10080385,-9.5538308
41.36,21.67256422,-7.61111341,0.25381054,-7.13824844,-7.25049261,-17.35679475,-5.83627397,-3.53427138,4.12655384,-20.7125598,6.25005048,-9.59852854
41.365,21.80444454,-7.2090511,0.2916891,-8.19450271,-7.2191822,-17.29520126,-5.62653263,-3.83540307,3.92101842,-21.84473279,5.30944478,-9.69004989
41.37,21.91342196,-6.82113609,0.33201972,-9.22653937,-7.14443052,-17.24780107,-5.38026261,-4.12505223,3.68899841,-23.03455135,4.28157443,-9.77776835
41.375,22.00316167,-6.45490027,0.40241197,-10.21298045,-7.02167268,-17.20642387,-5.07725047,-4.39270976,3.43512024,-24.29915251,3.16430388,-9.92110401
41.38,22.06345472,-6.10077719,0.49387383,-11.15330316,-6.85264321,-17.18315976,-4.72888866,-4.65231614,3.17063365,-25.62431844,1.96166526,-10.08218097
41.385,22.08890289,-5.75774668,0.58788947,-12.05312584,-6.64492917,-17.18650679,-4.34677652,-4.90953878,2.8857769,-27.00273089,0.69634271,-10.23760874
41.39,22.0956081,-5.43274947,0.74449476,-12.88369271,-6.38069717,-17.20324573,-3.89429486,-5.14347056,2.62379211,-28.44709137,-0.67180442,-10.51202413
41.395,22.05634154,-5.08735397,0.88252872,-13.66546288,-6.10047321,-17.23938386,-3.42139492,-5.41437225,2.30990178,-29.93220233,-2.07457627,-10.7399361
41.4,21.99893629,-4.79276314,1.03898322,-14.4032493,-5.74827692,-17.33214744,-2.89225699,-5.63840497,2.03192469,-31.4633065,-3.56692188,-11.08138603
41.405,21.89361002,-4.46179213,1.21112586,-15.06785999,-5.39032079,-17.42772466,-2.33287332,-5.91012922,1.72582562,-33.03439132,-5.06924442,-11.40632996
41.41,21.75535959,-4.12841523,1.39246908,-15.67409371,-5.00848237,-17.54931828,-1.73602869,-6.19330313,1.42073776,-34.63675717,-6.59601628,-11.77436632
41.415,21.57425486,-3.77480874,1.59496477,-16.20723311,-4.61882624,-17.67702418,-1.10752769,-6.50627394,1.11816388,-36.26710031,-8.11282719,-12.13482357
41.42,21.37957591,-3.46095762,1.77255492,-16.71148714,-4.18648093,-17.86716849,-0.44284189,-6.78962193,0.83023007,-37.90383106,-9.66722651,-12.62405544
41.425,21.14442274,-3.12201391,1.96537825,-17.1439503,-3.75580319,-18.05657078,0.24762526,-7.10479276,0.55410606,-39.55494988,-11.17036336,-13.10001985
41.43,20.87747855,-2.7926356,2.15544397,-17.52574962,-3.31209173,-18.27497663,0.96217522,-7.42206071,0.30133073,-41.20510139,-12.6190606,-13.59964964
41.435,20.58521113,-2.46456087,2.33669306,-17.85895679,-2.87264948,-18.50530794,1.69481047,-7.74215051,0.06058811,-42.84364916,-14.01295401,-14.12656832
41.44,20.25458813,-2.09282674,2.5184788,-18.13098853,-2.45935789,-18.69487132,2.43247834,-8.11706631,-0.19457601,-44.46926714,-15.2753957,-14.5497413
41.445,19.9218871,-1.82035039,2.66635653,-18.37869153,-2.00899725,-18.99774447,3.20888497,-8.38729099,-0.35276082,-46.06413124,-16.52206785,-15.2175691
41.45,19.54239776,-1.47982351,2.84204612,-18.55467913,-1.60049702,-19.20454996,3.96939478,-8.7304537,-0.54993429,-47.62733942,-17.59310237,-15.67554241
41.455,19.16952306,-1.23909471,2.95007613,-18.7257389,-1.18229406,-19.50775161,4.75954282,-8.97292114,-0.67094397,-49.14591563,-18.60508885,-16.32809369
41.46,18.75602524,-0.94802603,3.08618849,-18.83279261,-0.79200399,-19.72501077,5.53210665,-9.26669226,-0.81962752,-50.61869845,-19.42920063,-16.80339334
41.465,18.33402121,-0.70534869,3.19225744,-18.90454585,-0.4120692,-19.96703159,6.31814358,-9.50422228,-0.91817539,-52.03642669,-20.14847023,-17.33569727
41.47,17.90697623,-0.50943998,3.25601552,-18.96441149,-0.05495391,-20.20365802,7.10227019,-9.69621298,-1.00545631,-53.39310484,-20.72555013,-17.85422128
41.475,17.46317432,-0.32811799,3.31444902,-18.97887086,0.28536552,-20.40959215,7.8814773,-9.8640474,-1.07778397,-54.68210298,-21.1599423,-18.33196912
41.48,17.0143961,-0.18416431,3.34170274,-18.96907166,0.59939711,-20.59219471,8.65738457,-9.99145566,-1.14029783,-55.89950186,-21.45873027,-18.78328094
41.485,16.55877664,-0.07719724,3.3472877,-18.93444701,0.89687827,-20.74868879,9.42531692,-10.07579402,-1.19523079,-57.03901805,-21.61940214,-19.18666514
41.49,16.09074313,-0.00156566,3.34016585,-18.86350655,1.17905513,-20.87500342,10.17807193,-10.12114215,-1.249517,-58.09326532,-21.63722899,-19.53724679
41.495,15.6319024,0.03834306,3.29068953,-18.78552899,1.43252892,-20.96244352,10.92742692,-10.12931649,-1.30598916,-59.06655115,-21.54731276,-19.85074751
