time,RForceX,RForceY_Vertical,RForceZ,RCOPX,RCOPY_Vertical,RCOPZ,LForceX,LForceY_Vertical,LForceZ,LCOPX,LCOPY_Vertical,LCOPZ
49.78,NaN,NaN,NaN,NaN,NaN,NaN,96.4182,627.483,60.27,0.3944,0,-1.025
49.785,NaN,NaN,NaN,NaN,NaN,NaN,94.5738,613.25,56.6144,0.3941,0,-1.0204
49.79,NaN,NaN,NaN,NaN,NaN,NaN,93.1129,599.849,52.9152,0.3938,0,-1.0157
49.795,NaN,NaN,NaN,NaN,NaN,NaN,91.9501,587.292,49.2689,0.3937,0,-1.0108
49.8,NaN,NaN,NaN,NaN,NaN,NaN,90.9266,575.641,45.7882,0.3935,0,-1.0058
49.805,NaN,NaN,NaN,NaN,NaN,NaN,89.8681,564.998,42.5794,0.3934,0,-1.0009
49.81,NaN,NaN,NaN,NaN,NaN,NaN,88.6619,555.465,39.7226,0.3932,0,-0.9962
49.815,NaN,NaN,NaN,NaN,NaN,NaN,87.3123,547.099,37.2521,0.3931,0,-0.9917
49.82,NaN,NaN,NaN,NaN,NaN,NaN,85.9389,539.881,35.144,0.3929,0,-0.9873
49.825,NaN,NaN,NaN,NaN,NaN,NaN,84.7186,533.71,33.3194,0.3927,0,-0.983
49.83,NaN,NaN,NaN,NaN,NaN,NaN,83.7975,528.424,31.6691,0.3927,0,-0.9787
49.835,NaN,NaN,NaN,NaN,NaN,NaN,83.2193,523.85,30.088,0.3928,0,-0.9743
49.84,NaN,NaN,NaN,NaN,NaN,NaN,82.904,519.855,28.5006,0.393,0,-0.9697
49.845,NaN,NaN,NaN,NaN,NaN,NaN,82.6859,516.385,26.8645,0.3933,0,-0.9651
49.85,NaN,NaN,NaN,NaN,NaN,NaN,82.3901,513.48,25.155,0.3937,0,-0.9603
49.855,NaN,NaN,NaN,NaN,NaN,NaN,81.9067,511.269,23.3491,0.3942,0,-0.9554
49.86,NaN,NaN,NaN,NaN,NaN,NaN,81.2308,509.939,21.4237,0.3946,0,-0.9504
49.865,NaN,NaN,NaN,NaN,NaN,NaN,80.4555,509.705,19.3659,0.3949,0,-0.9451
49.87,NaN,NaN,NaN,NaN,NaN,NaN,79.7308,510.769,17.1849,0.3952,0,-0.9397
49.875,NaN,NaN,NaN,NaN,NaN,NaN,79.2123,513.289,14.9129,0.3954,0,-0.934
49.88,NaN,NaN,NaN,NaN,NaN,NaN,79.0206,517.349,12.5889,0.3956,0,-0.9281
49.885,NaN,NaN,NaN,NaN,NaN,NaN,79.218,522.957,10.2388,0.3958,0,-0.9221
49.89,NaN,NaN,NaN,NaN,NaN,NaN,79.8043,530.05,7.8626,0.3959,0,-0.9161
49.895,NaN,NaN,NaN,NaN,NaN,NaN,80.7259,538.521,5.4378,0.3961,0,-0.9101
49.9,NaN,NaN,NaN,NaN,NaN,NaN,81.898,548.256,2.9294,0.3963,0,-0.9043
49.905,NaN,NaN,NaN,NaN,NaN,NaN,83.2345,559.152,0.2977,0.3964,0,-0.8988
49.91,NaN,NaN,NaN,NaN,NaN,NaN,84.6775,571.133,-2.5003,0.3966,0,-0.8935
49.915,NaN,NaN,NaN,NaN,NaN,NaN,86.2145,584.148,-5.5108,0.3967,0,-0.8884
49.92,NaN,NaN,NaN,NaN,NaN,NaN,87.8767,598.163,-8.7773,0.3968,0,-0.8835
49.925,NaN,NaN,NaN,NaN,NaN,NaN,89.7183,613.159,-12.3265,0.3969,0,-0.8785
49.93,NaN,NaN,NaN,NaN,NaN,NaN,91.7913,629.114,-16.1536,0.397,0,-0.8733
49.935,NaN,NaN,NaN,NaN,NaN,NaN,94.1237,645.994,-20.2143,0.3971,0,-0.8678
49.94,NaN,NaN,NaN,NaN,NaN,NaN,96.7076,663.733,-24.4374,0.3972,0,-0.862
49.945,NaN,NaN,NaN,NaN,NaN,NaN,99.4975,682.223,-28.7518,0.3973,0,-0.856
49.95,NaN,NaN,NaN,NaN,NaN,NaN,102.417,701.304,-33.115,0.3974,0,-0.8499
49.955,NaN,NaN,NaN,NaN,NaN,NaN,105.373,720.769,-37.5251,0.3975,0,-0.8437
49.96,NaN,NaN,NaN,NaN,NaN,NaN,108.27,740.367,-42.0139,0.3976,0,-0.8376
49.965,NaN,NaN,NaN,NaN,NaN,NaN,111.026,759.815,-46.629,0.3978,0,-0.8317
49.97,NaN,NaN,NaN,NaN,NaN,NaN,113.575,778.812,-51.4122,0.3979,0,-0.8258
49.975,NaN,NaN,NaN,NaN,NaN,NaN,115.875,797.04,-56.3786,0.3981,0,-0.8202
49.98,NaN,NaN,NaN,NaN,NaN,NaN,117.907,814.183,-61.5056,0.3983,0,-0.8146
49.985,NaN,NaN,NaN,NaN,NaN,NaN,119.688,829.95,-66.7336,0.3985,0,-0.8091
49.99,NaN,NaN,NaN,NaN,NaN,NaN,121.268,844.091,-71.9827,0.3987,0,-0.8037
49.995,NaN,NaN,NaN,NaN,NaN,NaN,122.722,856.424,-77.1771,0.399,0,-0.7983
50,NaN,NaN,NaN,NaN,NaN,NaN,124.129,866.835,-82.2693,0.3993,0,-0.7929
50.005,NaN,NaN,NaN,NaN,NaN,NaN,125.559,875.276,-87.2561,0.3996,0,-0.7875
50.01,NaN,NaN,NaN,NaN,NaN,NaN,127.063,881.735,-92.1797,0.3999,0,-0.7821
50.015,NaN,NaN,NaN,NaN,NaN,NaN,128.658,886.198,-97.115,0.4003,0,-0.7767
50.02,NaN,NaN,NaN,NaN,NaN,NaN,130.319,888.602,-102.145,0.4007,0,-0.7713
50.025,NaN,NaN,NaN,NaN,NaN,NaN,131.959,888.802,-107.326,0.4011,0,-0.7659
50.03,NaN,NaN,NaN,NaN,NaN,NaN,133.411,886.571,-112.663,0.4016,0,-0.7605
50.035,NaN,NaN,NaN,NaN,NaN,NaN,134.432,881.627,-118.088,0.4021,0,-0.755
50.04,NaN,NaN,NaN,NaN,NaN,NaN,134.736,873.695,-123.467,0.4027,0,-0.7495
50.045,NaN,NaN,NaN,NaN,NaN,NaN,134.069,862.581,-128.631,0.4032,0,-0.7439
50.05,NaN,NaN,NaN,NaN,NaN,NaN,132.291,848.236,-133.418,0.4038,0,-0.7382
50.055,NaN,NaN,NaN,NaN,NaN,NaN,129.436,830.788,-137.705,0.4044,0,-0.7324
50.06,NaN,NaN,NaN,NaN,NaN,NaN,125.711,810.514,-141.425,0.4049,0,-0.7266
50.065,NaN,NaN,NaN,NaN,NaN,NaN,121.42,787.761,-144.558,0.4056,0,-0.7207
50.07,NaN,NaN,NaN,NaN,NaN,NaN,116.842,762.82,-147.132,0.4062,0,-0.7149
50.075,NaN,NaN,NaN,NaN,NaN,NaN,112.115,735.794,-149.209,0.4069,0,-0.7091
50.08,NaN,NaN,NaN,NaN,NaN,NaN,107.191,706.496,-150.863,0.4077,0,-0.7034
50.085,NaN,NaN,NaN,NaN,NaN,NaN,101.888,674.409,-152.137,0.4084,0,-0.6978
50.09,NaN,NaN,NaN,NaN,NaN,NaN,96.0079,638.741,-152.967,0.4091,0,-0.6922
50.095,NaN,NaN,NaN,NaN,NaN,NaN,89.4595,598.572,-153.097,0.4099,0,-0.6866
50.1,NaN,NaN,NaN,NaN,NaN,NaN,82.3174,553.096,-152.017,0.4106,0,-0.6808
50.105,NaN,NaN,NaN,NaN,NaN,NaN,74.8044,501.922,-148.971,0.4113,0,-0.6746
50.11,NaN,NaN,NaN,NaN,NaN,NaN,67.2163,445.371,-143.076,0.4121,0,-0.668
50.115,NaN,NaN,NaN,NaN,NaN,NaN,59.8402,384.68,-133.544,0.413,0,-0.6609
50.12,NaN,NaN,NaN,NaN,NaN,NaN,52.9087,322.013,-119.953,0.414,0,-0.6531
50.125,NaN,NaN,NaN,NaN,NaN,NaN,46.6028,260.236,-102.493,0.4152,0,-0.6452
50.13,NaN,NaN,NaN,NaN,NaN,NaN,41.085,202.482,-82.0683,0.4167,0,-0.6377
50.135,NaN,NaN,NaN,NaN,NaN,NaN,36.5218,151.616,-60.2146,0.4186,0,-0.6321
50.14,NaN,NaN,NaN,NaN,NaN,NaN,33.067,109.713,-38.8378,0.421,0,-0.6312
50.145,NaN,NaN,NaN,NaN,NaN,NaN,30.8071,77.7085,-19.8297,0.4242,0,-0.6394
50.15,NaN,NaN,NaN,NaN,NaN,NaN,29.7036,55.2911,-4.6643,0.4286,0,-0.6612
50.155,NaN,NaN,NaN,NaN,NaN,NaN,29.5686,41.0759,5.9053,0.4342,0,-0.6964
50.16,NaN,NaN,NaN,NaN,NaN,NaN,30.0853,32.9937,11.9421,0.4408,0,-0.7339
50.165,NaN,NaN,NaN,NaN,NaN,NaN,30.8627,28.7782,14.1827,0.4472,0,-0.7569
50.17,NaN,NaN,NaN,NaN,NaN,NaN,31.5052,26.4086,13.7311,0.4526,0,-0.7574
50.175,NaN,NaN,NaN,NaN,NaN,NaN,31.6855,24.4067,11.7285,0.4569,0,-0.7391
50.18,NaN,NaN,NaN,NaN,NaN,NaN,31.213,21.9473,9.1203,0.4601,0,-0.7089
50.185,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.19,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.195,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.2,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.205,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.21,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.215,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.22,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.225,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.23,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.235,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.245,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.25,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.255,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.265,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.305,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.31,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.315,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.325,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.415,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.42,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.425,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.43,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.435,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.44,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.445,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.45,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.46,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.465,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.475,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.49,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.51,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.515,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.52,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.53,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
50.575,NaN,NaN,NaN,NaN,NaN,NaN,22.8983,29.2047,-3.4514,0.4307,0,-1.1955
50.58,NaN,NaN,NaN,NaN,NaN,NaN,20.4765,45.1701,-15.7302,0.4421,0,-1.1797
50.585,NaN,NaN,NaN,NaN,NaN,NaN,16.3417,64.5978,-28.8625,0.4502,0,-1.1592
50.59,NaN,NaN,NaN,NaN,NaN,NaN,11.1757,88.4615,-39.3721,0.4542,0,-1.1404
50.595,NaN,NaN,NaN,NaN,NaN,NaN,6.1669,118.796,-43.7334,0.454,0,-1.128
50.6,NaN,NaN,NaN,NaN,NaN,NaN,2.7045,158.479,-39.36,0.4499,0,-1.1241
50.605,NaN,NaN,NaN,NaN,NaN,NaN,2.0061,210.322,-25.3361,0.4433,0,-1.1277
50.61,NaN,NaN,NaN,NaN,NaN,NaN,4.822,275.618,-2.661,0.4359,0,-1.1356
50.615,NaN,NaN,NaN,NaN,NaN,NaN,11.3104,352.676,26.016,0.4291,0,-1.1447
50.62,NaN,NaN,NaN,NaN,NaN,NaN,21.0787,436.063,57.0045,0.4236,0,-1.153
50.625,NaN,NaN,NaN,NaN,NaN,NaN,33.2957,517.149,86.3062,0.4196,0,-1.1592
50.63,NaN,NaN,NaN,NaN,NaN,NaN,46.7903,586.046,110.34,0.4169,0,-1.1633
50.635,NaN,NaN,NaN,NaN,NaN,NaN,60.1498,634.356,126.607,0.4154,0,-1.1653
50.64,NaN,NaN,NaN,NaN,NaN,NaN,71.934,657.705,134.211,0.4146,0,-1.1653
50.645,NaN,NaN,NaN,NaN,NaN,NaN,81.0797,657.121,134.032,0.4143,0,-1.1636
50.65,NaN,NaN,NaN,NaN,NaN,NaN,87.3608,638.74,128.419,0.4139,0,-1.1601
50.655,NaN,NaN,NaN,NaN,NaN,NaN,91.5979,612.015,120.45,0.4132,0,-1.1554
50.66,NaN,NaN,NaN,NaN,NaN,NaN,95.3715,587.082,113.074,0.4118,0,-1.1498
50.665,NaN,NaN,NaN,NaN,NaN,NaN,100.302,572.209,108.443,0.4098,0,-1.1442
50.67,NaN,NaN,NaN,NaN,NaN,NaN,107.278,572.136,107.603,0.4073,0,-1.1394
50.675,NaN,NaN,NaN,NaN,NaN,NaN,116.078,587.673,110.535,0.4048,0,-1.1358
50.68,NaN,NaN,NaN,NaN,NaN,NaN,125.592,616.443,116.426,0.4026,0,-1.1334
50.685,NaN,NaN,NaN,NaN,NaN,NaN,134.444,654.306,124.03,0.4009,0,-1.1316
50.69,NaN,NaN,NaN,NaN,NaN,NaN,141.616,696.858,132.008,0.3996,0,-1.13
50.695,NaN,NaN,NaN,NaN,NaN,NaN,146.737,740.525,139.202,0.3988,0,-1.1281
50.7,NaN,NaN,NaN,NaN,NaN,NaN,149.963,783.008,144.817,0.3983,0,-1.1256
50.705,NaN,NaN,NaN,NaN,NaN,NaN,151.655,823.156,148.514,0.398,0,-1.1224
50.71,NaN,NaN,NaN,NaN,NaN,NaN,152.134,860.466,150.386,0.3979,0,-1.1187
50.715,NaN,NaN,NaN,NaN,NaN,NaN,151.637,894.543,150.82,0.3977,0,-1.1147
50.72,NaN,NaN,NaN,NaN,NaN,NaN,150.412,924.747,150.302,0.3974,0,-1.1106
50.725,NaN,NaN,NaN,NaN,NaN,NaN,148.795,950.139,149.243,0.397,0,-1.1065
50.73,NaN,NaN,NaN,NaN,NaN,NaN,147.155,969.69,147.901,0.3966,0,-1.1024
50.735,NaN,NaN,NaN,NaN,NaN,NaN,145.759,982.61,146.381,0.3961,0,-1.0984
50.74,NaN,NaN,NaN,NaN,NaN,NaN,144.663,988.645,144.689,0.3955,0,-1.0944
50.745,NaN,NaN,NaN,NaN,NaN,NaN,143.753,988.192,142.783,0.3949,0,-1.0904
50.75,NaN,NaN,NaN,NaN,NaN,NaN,142.901,982.232,140.622,0.3942,0,-1.0865
50.755,NaN,NaN,NaN,NaN,NaN,NaN,142.11,972.105,138.174,0.3935,0,-1.0826
50.76,NaN,NaN,NaN,NaN,NaN,NaN,141.535,959.235,135.416,0.3926,0,-1.0789
50.765,NaN,NaN,NaN,NaN,NaN,NaN,141.346,944.863,132.319,0.3917,0,-1.0752
50.77,NaN,NaN,NaN,NaN,NaN,NaN,141.553,929.875,128.846,0.3908,0,-1.0716
50.775,NaN,NaN,NaN,NaN,NaN,NaN,141.935,914.745,124.947,0.3898,0,-1.068
50.78,NaN,NaN,NaN,NaN,NaN,NaN,142.138,899.573,120.584,0.3889,0,-1.0643
50.785,NaN,NaN,NaN,NaN,NaN,NaN,141.865,884.199,115.764,0.388,0,-1.0605
50.79,NaN,NaN,NaN,NaN,NaN,NaN,140.999,868.347,110.566,0.3871,0,-1.0565
50.795,NaN,NaN,NaN,NaN,NaN,NaN,139.586,851.753,105.142,0.3863,0,-1.0525
50.8,NaN,NaN,NaN,NaN,NaN,NaN,137.719,834.248,99.6893,0.3855,0,-1.0485
50.805,NaN,NaN,NaN,NaN,NaN,NaN,135.444,815.794,94.3995,0.3848,0,-1.0445
50.81,NaN,NaN,NaN,NaN,NaN,NaN,132.763,796.485,89.4001,0.384,0,-1.0406
50.815,NaN,NaN,NaN,NaN,NaN,NaN,129.736,776.509,84.7208,0.3832,0,-1.0367
50.82,NaN,NaN,NaN,NaN,NaN,NaN,126.563,756.113,80.296,0.3824,0,-1.0329
50.825,NaN,NaN,NaN,NaN,NaN,NaN,123.551,735.561,75.9975,0.3816,0,-1.029
50.83,NaN,NaN,NaN,NaN,NaN,NaN,120.984,715.12,71.684,0.3809,0,-1.0249
50.835,NaN,NaN,NaN,NaN,NaN,NaN,118.961,695.052,67.256,0.3804,0,-1.0206
50.84,NaN,NaN,NaN,NaN,NaN,NaN,117.332,675.621,62.7055,0.38,0,-1.0159
50.845,NaN,NaN,NaN,NaN,NaN,NaN,115.775,657.085,58.1406,0.3797,0,-1.0112
50.85,NaN,NaN,NaN,NaN,NaN,NaN,113.95,639.667,53.7617,0.3794,0,-1.0064
50.855,NaN,NaN,NaN,NaN,NaN,NaN,111.66,623.511,49.789,0.3791,0,-1.0017
50.86,NaN,NaN,NaN,NaN,NaN,NaN,108.915,608.65,46.3706,0.3788,0,-0.9972
50.865,NaN,NaN,NaN,NaN,NaN,NaN,105.894,595.008,43.5233,0.3785,0,-0.9928
50.87,NaN,NaN,NaN,NaN,NaN,NaN,102.842,582.442,41.1387,0.3782,0,-0.9886
50.875,NaN,NaN,NaN,NaN,NaN,NaN,99.9705,570.802,39.0461,0.378,0,-0.9843
50.88,NaN,NaN,NaN,NaN,NaN,NaN,97.393,559.993,37.0862,0.378,0,-0.98
50.885,NaN,NaN,NaN,NaN,NaN,NaN,95.1215,550,35.1506,0.378,0,-0.9757
50.89,NaN,NaN,NaN,NaN,NaN,NaN,93.1052,540.879,33.1772,0.3782,0,-0.9713
50.895,NaN,NaN,NaN,NaN,NaN,NaN,91.2906,532.723,31.1251,0.3784,0,-0.9669
50.9,NaN,NaN,NaN,NaN,NaN,NaN,89.6661,525.63,28.9656,0.3786,0,-0.9623
50.905,NaN,NaN,NaN,NaN,NaN,NaN,88.2707,519.676,26.694,0.3787,0,-0.9576
50.91,NaN,NaN,NaN,NaN,NaN,NaN,87.1625,514.902,24.346,0.3789,0,-0.9527
50.915,NaN,NaN,NaN,NaN,NaN,NaN,86.3739,511.307,21.9958,0.379,0,-0.9475
50.92,NaN,NaN,NaN,NaN,NaN,NaN,85.8872,508.859,19.7325,0.3792,0,-0.9422
50.925,NaN,NaN,NaN,NaN,NaN,NaN,85.6451,507.506,17.6259,0.3794,0,-0.9367
50.93,NaN,NaN,NaN,NaN,NaN,NaN,85.5849,507.206,15.7011,0.3797,0,-0.9312
50.935,NaN,NaN,NaN,NaN,NaN,NaN,85.6639,507.95,13.9342,0.3799,0,-0.9257
50.94,NaN,NaN,NaN,NaN,NaN,NaN,85.8591,509.772,12.2692,0.3802,0,-0.9202
50.945,NaN,NaN,NaN,NaN,NaN,NaN,86.1507,512.745,10.6432,0.3805,0,-0.9147
50.95,NaN,NaN,NaN,NaN,NaN,NaN,86.5091,516.96,9.0063,0.3808,0,-0.9091
50.955,NaN,NaN,NaN,NaN,NaN,NaN,86.9022,522.506,7.3284,0.3811,0,-0.9035
50.96,NaN,NaN,NaN,NaN,NaN,NaN,87.3164,529.438,5.5937,0.3814,0,-0.8979
50.965,NaN,NaN,NaN,NaN,NaN,NaN,87.7753,537.759,3.7877,0.3816,0,-0.8923
50.97,NaN,NaN,NaN,NaN,NaN,NaN,88.339,547.413,1.8889,0.3819,0,-0.8867
50.975,NaN,NaN,NaN,NaN,NaN,NaN,89.0812,558.285,-0.1331,0.3822,0,-0.8811
50.98,NaN,NaN,NaN,NaN,NaN,NaN,90.0544,570.206,-2.3108,0.3824,0,-0.8755
50.985,NaN,NaN,NaN,NaN,NaN,NaN,91.2632,582.97,-4.672,0.3827,0,-0.8698
50.99,NaN,NaN,NaN,NaN,NaN,NaN,92.6602,596.354,-7.2355,0.3829,0,-0.8641
50.995,NaN,NaN,NaN,NaN,NaN,NaN,94.1629,610.154,-10.0141,0.3832,0,-0.8583
51,NaN,NaN,NaN,NaN,NaN,NaN,95.6811,624.206,-13.0198,0.3834,0,-0.8525
51.005,NaN,NaN,NaN,NaN,NaN,NaN,97.1402,638.417,-16.2688,0.3836,0,-0.8467
51.01,NaN,NaN,NaN,NaN,NaN,NaN,98.4947,652.767,-19.7801,0.3838,0,-0.8409
51.015,NaN,NaN,NaN,NaN,NaN,NaN,99.7326,667.317,-23.5709,0.384,0,-0.835
51.02,NaN,NaN,NaN,NaN,NaN,NaN,100.877,682.187,-27.6496,0.3843,0,-0.8292
51.025,NaN,NaN,NaN,NaN,NaN,NaN,101.986,697.519,-32.0132,0.3845,0,-0.8234
51.03,NaN,NaN,NaN,NaN,NaN,NaN,103.144,713.429,-36.6497,0.3847,0,-0.8176
51.035,NaN,NaN,NaN,NaN,NaN,NaN,104.443,729.953,-41.544,0.3849,0,-0.8117
51.04,NaN,NaN,NaN,NaN,NaN,NaN,105.953,747.014,-46.6825,0.385,0,-0.8059
51.045,NaN,NaN,NaN,NaN,NaN,NaN,107.697,764.412,-52.0547,0.3852,0,-0.8
51.05,NaN,NaN,NaN,NaN,NaN,NaN,109.638,781.851,-57.6489,0.3853,0,-0.7941
51.055,NaN,NaN,NaN,NaN,NaN,NaN,111.685,798.971,-63.4435,0.3854,0,-0.7881
51.06,NaN,NaN,NaN,NaN,NaN,NaN,113.726,815.396,-69.3981,0.3855,0,-0.7821
51.065,NaN,NaN,NaN,NaN,NaN,NaN,115.663,830.768,-75.4463,0.3856,0,-0.776
51.07,NaN,NaN,NaN,NaN,NaN,NaN,117.448,844.778,-81.4982,0.3858,0,-0.7699
51.075,NaN,NaN,NaN,NaN,NaN,NaN,119.104,857.184,-87.4567,0.3859,0,-0.7639
51.08,NaN,NaN,NaN,NaN,NaN,NaN,120.721,867.815,-93.2441,0.386,0,-0.7581
51.085,NaN,NaN,NaN,NaN,NaN,NaN,122.426,876.553,-98.8307,0.3862,0,-0.7523
51.09,NaN,NaN,NaN,NaN,NaN,NaN,124.34,883.297,-104.25,0.3864,0,-0.7467
51.095,NaN,NaN,NaN,NaN,NaN,NaN,126.523,887.928,-109.587,0.3866,0,-0.7411
51.1,NaN,NaN,NaN,NaN,NaN,NaN,128.936,890.277,-114.947,0.3868,0,-0.7356
51.105,NaN,NaN,NaN,NaN,NaN,NaN,131.415,890.113,-120.405,0.387,0,-0.73
51.11,NaN,NaN,NaN,NaN,NaN,NaN,133.68,887.146,-125.964,0.3873,0,-0.7244
51.115,NaN,NaN,NaN,NaN,NaN,NaN,135.372,881.071,-131.536,0.3876,0,-0.7187
51.12,NaN,NaN,NaN,NaN,NaN,NaN,136.134,871.619,-136.947,0.3878,0,-0.7131
51.125,NaN,NaN,NaN,NaN,NaN,NaN,135.692,858.636,-141.971,0.3881,0,-0.7074
51.13,NaN,NaN,NaN,NaN,NaN,NaN,133.927,842.142,-146.398,0.3885,0,-0.7018
51.135,NaN,NaN,NaN,NaN,NaN,NaN,130.914,822.34,-150.087,0.3889,0,-0.6963
51.14,NaN,NaN,NaN,NaN,NaN,NaN,126.896,799.568,-152.999,0.3894,0,-0.6908
51.145,NaN,NaN,NaN,NaN,NaN,NaN,122.212,774.183,-155.194,0.39,0,-0.6854
51.15,NaN,NaN,NaN,NaN,NaN,NaN,117.185,746.418,-156.786,0.3908,0,-0.6799
51.155,NaN,NaN,NaN,NaN,NaN,NaN,112.008,716.241,-157.878,0.3917,0,-0.6742
