t,roll_deg,pitch_deg,yaw_deg,sensor_ang_vel_deg_s,derived_ang_vel_deg_s,phase_var
1783935398.9851525,28.648948658524954,-13.199721044148589,-171.93289953458756,-1.0977327422005225,1.9715337071720351,0.0013194303729500145
1783935398.995151,28.655552900215273,-13.189106007334395,-171.85947135236728,-2.6779120544434876,1.0616565650838392,0.0013394125797618894
1783935399.005154,28.66508825137889,-13.189203683427609,-171.7799607706592,-3.844063335168557,-0.009764824895015733,0.0012851691139462718
1783935399.0151513,28.68714458033607,-13.19878721081868,-171.70345806142345,-4.484739775070808,-0.9586050574853696,0.001168141117297683
1783935399.0251975,28.72840827098134,-13.21558001832053,-171.6361860114061,-4.508253555062223,-1.6716302284619216,0.001007261296361639
1783935399.035164,28.779507410821996,-13.229267154206763,-171.58548140467846,-3.287253080537601,-1.373430196803042,0.0008734453013486965
1783935399.0451553,28.829272635259517,-13.230182619333995,-171.55370728710813,-1.2684433953863536,-0.09161649793631783,0.0008322784404874994
1783935399.055154,28.873726521541947,-13.214949335097288,-171.5397857360802,0.9450600850041663,1.5235478219032959,0.0009026599356422027
1783935399.065153,28.91934270205361,-13.18611831816083,-171.53769093400032,2.642840527159353,2.883379423940792,0.0010633332584109034
1783935399.0751567,28.968355305454672,-13.14795683522174,-171.54593298802067,3.8510493380290107,3.81496950465625,0.001282357653078603
1783935399.0851529,29.015777986947416,-13.106737278754762,-171.5641199575446,4.516603888209386,4.123139218422376,0.0015152923423130682
1783935399.0951529,29.057437708645246,-13.065633769856765,-171.58959231461566,4.808766510617151,4.110452810664851,0.0017396248909323786
1783935399.1051543,29.091950217671982,-13.027151986844348,-171.61814291769025,4.661192162749386,3.847631562519042,0.0019381841950998346
1783935399.115152,29.125011208772925,-12.99267815598182,-171.64437467415107,4.138819295026811,3.4482084916898303,0.0021021028742386205
1783935399.125193,29.16114654796524,-12.963313892612371,-171.66228478485573,3.293306976019759,2.924436597590646,0.002223626869368056
1783935399.135155,29.204898184674406,-12.937555533516058,-171.67233580961963,2.6628794484105245,2.5856401634861013,0.002317032017971954
1783935399.1451542,29.257354409191816,-12.911155030513678,-171.67566735211295,2.4143152041354203,2.6402416629683887,0.0024111301157253573
1783935399.1551542,29.31946732092303,-12.884566659500624,-171.67062475190593,2.0056611441121492,2.6589030302211176,0.0025033574833464023
1783935399.1651564,29.39180194068794,-12.860119351728628,-171.6574469988313,1.4001962503720187,2.4442086379032393,0.0025771603951210142
1783935399.1751528,29.468937731630938,-12.836245653914766,-171.63887268539452,1.1749964824219414,2.3881122402926773,0.0026444641053327
1783935399.1851652,29.537136502673835,-12.80688450715222,-171.617259739721,1.5822381873909008,2.9326215157461824,0.0027485561683598947
1783935399.195161,29.582995495169396,-12.771515848548734,-171.59447481856995,1.9714395484928582,3.538387746099887,0.002892794061854387
1783935399.2051544,29.617856856398625,-12.736008614709007,-171.57626879155137,2.2540298742222618,3.553098721767928,0.0030334103376610244
1783935399.2151506,29.66627666731948,-12.707620544067892,-171.5639435488934,1.8122150323351671,2.839689917536708,0.003117699766456372
1783935399.2251945,29.692578354200563,-12.67635454796365,-171.55770837936845,2.3357202173560836,3.11294638887191,0.0032191882780747694
1783935399.235155,29.706528463679067,-12.651297519575127,-171.55478178074796,1.9260228459370932,2.5156013786703944,0.003273723066005041
1783935399.2451532,29.706627754350244,-12.634792700367466,-171.55483598907585,1.377112345411491,1.6507983598895872,0.0032633145904965577
1783935399.2551563,29.690065377555754,-12.625547375254822,-171.55689678680451,0.7068025961866116,0.9242689572462037,0.003200330420954023
